,Wort,difference
92,letzt,-37.616096605120205
93,groß,-37.31029315710608
94,mehr,-36.75917485519054
95,recht,-36.05649902024821
96,Brüssel,-36.05649902024821
97,übernehmen,-36.05649902024821
98,investieren,-36.05649902024821
99,derjenige,-36.05649902024821
100,Fall,-36.05649902024821
101,Druck,-36.05649902024821
102,getötet,-36.05649902024821
103,denken,-36.05649902024821
104,hoch,-36.05649902024821
105,sitzen,-36.05649902024821
106,gelingen,-36.05649902024821
107,arabisch,-36.05649902024821
108,wissen,-36.05649902024821
109,fortsetzen,-36.05649902024821
110,ansprechen,-36.05649902024821
111,tun,-36.056499020248204
112,all,-36.0564990202482
113,weil,-34.97271086804901
114,darauf,-34.416922072049445
115,“,-34.416922072049445
116,unser,-34.078864969328045
117,wieder,-33.56519378727087
118,Stelle,-32.69105160026127
119,erwarten,-32.69105160026127
120,einfach,-32.69105160026127
121,eigentlich,-32.69105160026127
122,nehmen,-31.489106093123066
123,deutlich,-31.489106093123066
124,iranisch,-31.489106093123066
125,heute,-31.137768175651914
126,sagen,-30.496194587226306
127,ja,-30.496194587226306
128,welche,-28.95166557805356
129,Rat,-28.95166557805356
130,Kraft,-28.95166557805356
131,Grüne,-28.95166557805356
132,Mitarbeiter,-28.95166557805356
133,rechtsextrem,-28.95166557805356
134,mutig,-28.95166557805356
135,hinaus,-28.95166557805356
136,weder,-28.95166557805356
137,Bild,-28.95166557805356
138,Force,-28.95166557805356
139,Anstrengung,-28.95166557805356
140,Geld,-28.95166557805356
141,Versprechen,-28.95166557805356
142,etwas,-28.95166557805356
143,Position,-28.95166557805356
144,niemand,-28.95166557805356
145,erkennen,-28.95166557805356
146,europäisch,-28.95166557805355
147,aus,-27.805724700280237
148,wer,-27.611130966318715
149,Dame,-26.436680288781115
150,jetzt,-25.862607559708064
151,ihr,-25.647091884009537
152,Jahr,-25.26084301067973
153,reden,-24.772351788527303
154,Monat,-24.772351788527303
155,weit,-24.772351788527303
156,Usa,-24.772351788527303
157,gar,-24.772351788527303
158,vor,-23.26779882429785
159,Unifil,-23.267798824297838
160,Politik,-23.267798824297838
161,man,-22.492726085149343
162,sprechen,-22.492726085149343
163,bei,-21.300306486459327
164,ich,-20.917931650483656
165,von,-20.777963387918124
166,Amt,-20.070623775310256
167,Beteiligung,-20.070623775310256
168,vier,-20.070623775310256
169,gewinnen,-20.070623775310256
170,jung,-20.070623775310256
171,seitdem,-20.070623775310256
172,außenpolitisch,-20.070623775310256
173,befreien,-20.070623775310256
174,Atombombe,-20.070623775310256
175,Cdu,-20.070623775310256
176,Folge,-20.070623775310256
177,bekommen,-20.070623775310256
178,bezahlbar,-20.070623775310256
179,link,-20.070623775310256
180,persönlich,-20.070623775310256
181,zitieren,-20.070623775310256
182,Vertrauen,-20.070623775310256
183,Migrationswende,-20.070623775310256
184,passieren,-20.070623775310256
185,Bereich,-20.070623775310256
186,zwischen,-20.070623775310256
187,national,-20.070623775310256
188,Milliarde,-20.070623775310256
189,zentral,-20.070623775310256
190,Mal,-20.070623775310256
191,mittler,-20.070623775310256
192,Anspruch,-20.070623775310256
193,hart,-20.070623775310256
194,suchen,-20.070623775310256
195,Auseinandersetzung,-20.070623775310256
196,regieren,-20.070623775310256
197,strategisch,-20.070623775310256
198,Lehre,-20.070623775310256
199,Afghane,-20.070623775310256
